ticket_external_ref,author_email,body,created_at
J-0863,sam@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-09-10T15:40:46
J-0864,jordan@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-07-14T15:40:46
J-0865,alex@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-08-06T15:40:46
J-0866,taylor@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-07-17T15:40:46
J-0866,devon@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-07-25T15:40:46
J-0866,alex@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-07-28T15:40:46
J-0867,jordan@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-07-26T15:40:46
J-0867,devon@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-07-29T15:40:46
J-0867,taylor@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-09-07T15:40:46
J-0868,alex@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-26T15:40:46
J-0869,taylor@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-08-24T15:40:46
J-0869,taylor@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-08-06T15:40:46
J-0870,devon@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-07-12T15:40:46
J-0870,alex@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-07-23T15:40:46
J-0870,taylor@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-07T15:40:46
J-0871,devon@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-08-14T15:40:46
J-0871,alex@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-26T15:40:46
J-0871,jordan@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-08-20T15:40:46
J-0872,sam@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-09-06T15:40:46
J-0872,devon@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-07-19T15:40:46
J-0872,taylor@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-08-18T15:40:46
J-0873,devon@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-08-16T15:40:46
J-0874,sam@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-09-02T15:40:46
J-0875,devon@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-07-14T15:40:46
J-0875,sam@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-09-07T15:40:46
J-0876,alex@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-11T15:40:46
J-0876,jordan@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-09-02T15:40:46
J-0876,devon@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-06T15:40:46
J-0877,devon@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-07-12T15:40:46
J-0878,jordan@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-16T15:40:46
J-0879,jordan@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-09-07T15:40:46
J-0879,sam@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-07-26T15:40:46
J-0879,taylor@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-07-19T15:40:46
J-0880,alex@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-09-01T15:40:46
J-0880,devon@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-07-12T15:40:46
J-0881,jordan@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-18T15:40:46
J-0881,jordan@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-08-12T15:40:46
J-0881,jordan@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-13T15:40:46
J-0882,taylor@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-07-27T15:40:46
J-0882,taylor@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-11T15:40:46
J-0882,sam@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-07-26T15:40:46
J-0883,sam@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-08-24T15:40:46
J-0884,sam@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-08-24T15:40:46
J-0884,alex@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-07-26T15:40:46
J-0885,taylor@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-17T15:40:46
J-0886,devon@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-07-18T15:40:46
J-0886,sam@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-07-16T15:40:46
J-0887,alex@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-08-12T15:40:46
J-0888,sam@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-08-30T15:40:46
J-0888,devon@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-09-02T15:40:46
J-0888,devon@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-08-17T15:40:46
J-0889,devon@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-08-30T15:40:46
J-0890,taylor@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-11T15:40:46
J-0890,devon@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-08-24T15:40:46
J-0891,taylor@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-08-16T15:40:46
J-0891,devon@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-09-08T15:40:46
J-0892,alex@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-08-26T15:40:46
J-0892,jordan@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-28T15:40:46
J-0892,jordan@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-08-07T15:40:46
J-0893,sam@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-08-09T15:40:46
J-0894,sam@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-08-19T15:40:46
J-0895,jordan@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-08-13T15:40:46
J-0895,taylor@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-09-06T15:40:46
J-0895,devon@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-07-20T15:40:46
J-0896,alex@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-08-10T15:40:46
J-0896,alex@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-08-29T15:40:46
J-0897,devon@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-14T15:40:46
J-0898,alex@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-07-12T15:40:46
J-0898,alex@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-07-30T15:40:46
J-0898,sam@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-07-16T15:40:46
J-0899,alex@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-07-16T15:40:46
J-0900,sam@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-08-31T15:40:46
J-0901,jordan@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-21T15:40:46
J-0902,jordan@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-07-28T15:40:46
J-0903,devon@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-08-12T15:40:46
J-0904,devon@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-08-13T15:40:46
J-0904,sam@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-20T15:40:46
J-0905,alex@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-08-24T15:40:46
J-0906,sam@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-13T15:40:46
J-0906,taylor@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-08T15:40:46
J-0906,jordan@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-08-12T15:40:46
J-0907,jordan@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-07-24T15:40:46
J-0908,taylor@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-08-15T15:40:46
J-0909,alex@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-14T15:40:46
J-0909,sam@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-07-31T15:40:46
J-0910,alex@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-08-26T15:40:46
J-0910,taylor@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-08T15:40:46
J-0911,devon@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-04T15:40:46
J-0912,devon@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-09-02T15:40:46
J-0912,sam@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-08-09T15:40:46
J-0912,taylor@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-05T15:40:46
J-0913,alex@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-07-16T15:40:46
J-0913,taylor@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-08-25T15:40:46
J-0913,jordan@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-09-03T15:40:46
J-0914,taylor@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-20T15:40:46
J-0915,taylor@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-07-20T15:40:46
J-0915,alex@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-08-18T15:40:46
J-0916,alex@yourcompany.com,Reproduced internally. Investigating regulator behavior in low temps.,2025-08-13T15:40:46
J-0916,sam@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-04T15:40:46
J-0917,devon@yourcompany.com,Could you confirm if the inline filter was cleaned before the test?,2025-08-31T15:40:46
J-0917,alex@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-08-21T15:40:46
J-0918,alex@yourcompany.com,Docs updated with a troubleshooting step; linking internally for QA.,2025-07-17T15:40:46
J-0918,taylor@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-07-24T15:40:46
J-0919,devon@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-07-27T15:40:46
J-0920,sam@yourcompany.com,Thanks for the report—can you share a 10–15s clip of the ignition attempt?,2025-08-10T15:40:46
J-0920,alex@yourcompany.com,We’ve seen this at altitude. Please try opening the gas valve slightly more and confirm.,2025-07-15T15:40:46
J-0921,jordan@yourcompany.com,Replacement shipment created. Tracking will be added once the label scans.,2025-09-06T15:40:46
